,country,year,sex,age,suicides/100k pop,HDI for year,gdp_per_capita,generation,Region,Assigned To Zone
2233,Italy,1990,male,55-74 years,18,0.7659999999999999,21472,G.I. Generation,Europe,II
2234,Italy,1990,male,35-54 years,10,0.7659999999999999,21472,Silent,Europe,II
2235,Italy,1990,male,25-34 years,9,0.7659999999999999,21472,Boomers,Europe,II
2236,Italy,1990,female,75+ years,9,0.7659999999999999,21472,G.I. Generation,Europe,II
2237,Italy,1990,female,55-74 years,7,0.7659999999999999,21472,G.I. Generation,Europe,II
2238,Italy,1990,male,15-24 years,5,0.7659999999999999,21472,Generation X,Europe,II
2239,Italy,1990,female,35-54 years,4,0.7659999999999999,21472,Silent,Europe,II
2240,Italy,1990,female,25-34 years,3,0.7659999999999999,21472,Boomers,Europe,II
2241,Italy,1990,female,15-24 years,2,0.7659999999999999,21472,Generation X,Europe,II
2242,Italy,1990,male,5-14 years,0,0.7659999999999999,21472,Generation X,Europe,II
2243,Italy,1990,female,5-14 years,0,0.7659999999999999,21472,Generation X,Europe,II
2244,Italy,1995,male,75+ years,44,0.799,21625,G.I. Generation,Europe,II
2245,Italy,1995,male,55-74 years,18,0.799,21625,Silent,Europe,II
2246,Italy,1995,male,35-54 years,12,0.799,21625,Boomers,Europe,II
2247,Italy,1995,male,25-34 years,10,0.799,21625,Generation X,Europe,II
2248,Italy,1995,female,75+ years,8,0.799,21625,G.I. Generation,Europe,II
2249,Italy,1995,male,15-24 years,7,0.799,21625,Generation X,Europe,II
2250,Italy,1995,female,55-74 years,6,0.799,21625,Silent,Europe,II
2251,Italy,1995,female,35-54 years,4,0.799,21625,Boomers,Europe,II
2252,Italy,1995,female,25-34 years,2,0.799,21625,Generation X,Europe,II
2253,Italy,1995,female,15-24 years,1,0.799,21625,Generation X,Europe,II
2254,Italy,1995,male,5-14 years,0,0.799,21625,Millenials,Europe,II
2255,Italy,1995,female,5-14 years,0,0.799,21625,Millenials,Europe,II
2256,Italy,2000,male,75+ years,34,0.8290000000000001,21027,G.I. Generation,Europe,II
2257,Italy,2000,male,55-74 years,15,0.8290000000000001,21027,Silent,Europe,II
2258,Italy,2000,male,35-54 years,11,0.8290000000000001,21027,Boomers,Europe,II
2259,Italy,2000,male,25-34 years,10,0.8290000000000001,21027,Generation X,Europe,II
2260,Italy,2000,female,75+ years,7,0.8290000000000001,21027,G.I. Generation,Europe,II
2261,Italy,2000,male,15-24 years,6,0.8290000000000001,21027,Generation X,Europe,II
2262,Italy,2000,female,55-74 years,5,0.8290000000000001,21027,Silent,Europe,II
2263,Italy,2000,female,35-54 years,3,0.8290000000000001,21027,Boomers,Europe,II
2264,Italy,2000,female,25-34 years,2,0.8290000000000001,21027,Generation X,Europe,II
2265,Italy,2000,female,15-24 years,1,0.8290000000000001,21027,Generation X,Europe,II
2266,Italy,2000,male,5-14 years,0,0.8290000000000001,21027,Millenials,Europe,II
2267,Italy,2000,female,5-14 years,0,0.8290000000000001,21027,Millenials,Europe,II
2268,Italy,2005,male,75+ years,26,0.856,33536,Silent,Europe,II
2269,Italy,2005,male,55-74 years,14,0.856,33536,Silent,Europe,II
2270,Italy,2005,male,35-54 years,10,0.856,33536,Boomers,Europe,II
2271,Italy,2005,male,25-34 years,8,0.856,33536,Generation X,Europe,II
2272,Italy,2005,female,75+ years,5,0.856,33536,Silent,Europe,II
2273,Italy,2005,male,15-24 years,5,0.856,33536,Millenials,Europe,II
2274,Italy,2005,female,55-74 years,4,0.856,33536,Silent,Europe,II
2275,Italy,2005,female,35-54 years,3,0.856,33536,Boomers,Europe,II
2276,Italy,2005,female,25-34 years,2,0.856,33536,Generation X,Europe,II
2277,Italy,2005,female,15-24 years,1,0.856,33536,Millenials,Europe,II
2278,Italy,2005,male,5-14 years,0,0.856,33536,Millenials,Europe,II
2279,Italy,2005,female,5-14 years,0,0.856,33536,Millenials,Europe,II
2280,Italy,2010,male,75+ years,25,0.8690000000000001,36869,Silent,Europe,II
2281,Italy,2010,male,55-74 years,14,0.8690000000000001,36869,Silent,Europe,II
2282,Italy,2010,male,35-54 years,11,0.8690000000000001,36869,Generation X,Europe,II
2283,Italy,2010,male,25-34 years,8,0.8690000000000001,36869,Generation X,Europe,II
2284,Italy,2010,male,15-24 years,4,0.8690000000000001,36869,Millenials,Europe,II
2285,Italy,2010,female,75+ years,4,0.8690000000000001,36869,Silent,Europe,II
2286,Italy,2010,female,55-74 years,4,0.8690000000000001,36869,Silent,Europe,II
2287,Italy,2010,female,35-54 years,3,0.8690000000000001,36869,Generation X,Europe,II
2288,Italy,2010,female,25-34 years,2,0.8690000000000001,36869,Generation X,Europe,II
2289,Italy,2010,female,15-24 years,1,0.8690000000000001,36869,Millenials,Europe,II
2290,Italy,2010,male,5-14 years,0,0.8690000000000001,36869,Generation Z,Europe,II
2291,Italy,2010,female,5-14 years,0,0.8690000000000001,36869,Generation Z,Europe,II
2292,Italy,2011,male,75+ years,28,0.873,40210,Silent,Europe,II
2293,Italy,2011,male,55-74 years,15,0.873,40210,Boomers,Europe,II
2294,Italy,2011,male,35-54 years,12,0.873,40210,Generation X,Europe,II
2295,Italy,2011,male,25-34 years,8,0.873,40210,Millenials,Europe,II
2296,Italy,2011,male,15-24 years,5,0.873,40210,Millenials,Europe,II
2297,Italy,2011,female,75+ years,4,0.873,40210,Silent,Europe,II
2298,Italy,2011,female,55-74 years,4,0.873,40210,Boomers,Europe,II
2299,Italy,2011,female,35-54 years,3,0.873,40210,Generation X,Europe,II
2300,Italy,2011,female,25-34 years,1,0.873,40210,Millenials,Europe,II
2301,Italy,2011,female,15-24 years,1,0.873,40210,Millenials,Europe,II
2302,Italy,2011,male,5-14 years,0,0.873,40210,Generation Z,Europe,II
2303,Italy,2011,female,5-14 years,0,0.873,40210,Generation Z,Europe,II
2304,Italy,2012,male,75+ years,25,0.872,36497,Silent,Europe,II
2305,Italy,2012,male,55-74 years,15,0.872,36497,Boomers,Europe,II
2306,Italy,2012,male,35-54 years,13,0.872,36497,Generation X,Europe,II
2307,Italy,2012,male,25-34 years,9,0.872,36497,Millenials,Europe,II
2308,Italy,2012,male,15-24 years,5,0.872,36497,Millenials,Europe,II
2309,Italy,2012,female,75+ years,4,0.872,36497,Silent,Europe,II
2310,Italy,2012,female,55-74 years,4,0.872,36497,Boomers,Europe,II
2311,Italy,2012,female,35-54 years,3,0.872,36497,Generation X,Europe,II
2312,Italy,2012,female,25-34 years,1,0.872,36497,Millenials,Europe,II
2313,Italy,2012,female,15-24 years,1,0.872,36497,Millenials,Europe,II
2314,Italy,2012,female,5-14 years,0,0.872,36497,Generation Z,Europe,II
2315,Italy,2012,male,5-14 years,0,0.872,36497,Generation Z,Europe,II
2316,Italy,2013,male,75+ years,25,0.873,37050,Silent,Europe,II
2317,Italy,2013,male,55-74 years,15,0.873,37050,Boomers,Europe,II
2318,Italy,2013,male,35-54 years,12,0.873,37050,Generation X,Europe,II
2319,Italy,2013,male,25-34 years,9,0.873,37050,Millenials,Europe,II
2320,Italy,2013,male,15-24 years,4,0.873,37050,Millenials,Europe,II
2321,Italy,2013,female,75+ years,4,0.873,37050,Silent,Europe,II
2322,Italy,2013,female,55-74 years,4,0.873,37050,Boomers,Europe,II
2323,Italy,2013,female,35-54 years,3,0.873,37050,Generation X,Europe,II
2324,Italy,2013,female,25-34 years,1,0.873,37050,Millenials,Europe,II
2325,Italy,2013,female,15-24 years,1,0.873,37050,Millenials,Europe,II
2326,Italy,2013,male,5-14 years,0,0.873,37050,Generation Z,Europe,II
2327,Italy,2013,female,5-14 years,0,0.873,37050,Generation Z,Europe,II
2328,Italy,2014,male,75+ years,26,0.873,37035,Silent,Europe,II
2329,Italy,2014,male,55-74 years,14,0.873,37035,Boomers,Europe,II
2330,Italy,2014,male,35-54 years,12,0.873,37035,Generation X,Europe,II
2331,Italy,2014,male,25-34 years,8,0.873,37035,Millenials,Europe,II
2332,Italy,2014,male,15-24 years,5,0.873,37035,Millenials,Europe,II
2333,Italy,2014,female,35-54 years,3,0.873,37035,Generation X,Europe,II
2334,Italy,2014,female,75+ years,3,0.873,37035,Silent,Europe,II
2335,Italy,2014,female,55-74 years,3,0.873,37035,Boomers,Europe,II
2336,Italy,2014,female,25-34 years,2,0.873,37035,Millenials,Europe,II
2337,Italy,2014,female,15-24 years,1,0.873,37035,Millenials,Europe,II
2338,Italy,2014,female,5-14 years,0,0.873,37035,Generation Z,Europe,II
2339,Italy,2014,male,5-14 years,0,0.873,37035,Generation Z,Europe,II
2340,Jamaica,1985,male,75+ years,3,0.65,1032,G.I. Generation,South/Latin America,IVa
2341,Jamaica,1985,female,75+ years,2,0.65,1032,G.I. Generation,South/Latin America,IVa
2342,Jamaica,1985,male,15-24 years,1,0.65,1032,Generation X,South/Latin America,IVa
2343,Jamaica,1985,male,25-34 years,0,0.65,1032,Boomers,South/Latin America,IVa
2344,Jamaica,1985,male,35-54 years,0,0.65,1032,Silent,South/Latin America,IVa
2345,Jamaica,1985,female,35-54 years,0,0.65,1032,Silent,South/Latin America,IVa
2346,Jamaica,1985,female,15-24 years,0,0.65,1032,Generation X,South/Latin America,IVa
2347,Jamaica,1985,female,25-34 years,0,0.65,1032,Boomers,South/Latin America,IVa
2348,Jamaica,1985,female,5-14 years,0,0.65,1032,Generation X,South/Latin America,IVa
2349,Jamaica,1985,female,55-74 years,0,0.65,1032,G.I. Generation,South/Latin America,IVa
2350,Jamaica,1985,male,5-14 years,0,0.65,1032,Generation X,South/Latin America,IVa
2351,Jamaica,1985,male,55-74 years,0,0.65,1032,G.I. Generation,South/Latin America,IVa
2352,Jamaica,1990,male,15-24 years,0,0.6709999999999999,2155,Generation X,South/Latin America,IVa
2353,Jamaica,1990,male,35-54 years,0,0.6709999999999999,2155,Silent,South/Latin America,IVa
2354,Jamaica,1990,female,15-24 years,0,0.6709999999999999,2155,Generation X,South/Latin America,IVa
2355,Jamaica,1990,female,25-34 years,0,0.6709999999999999,2155,Boomers,South/Latin America,IVa
2356,Jamaica,1990,female,35-54 years,0,0.6709999999999999,2155,Silent,South/Latin America,IVa
2357,Jamaica,1990,female,5-14 years,0,0.6709999999999999,2155,Generation X,South/Latin America,IVa
2358,Jamaica,1990,female,55-74 years,0,0.6709999999999999,2155,G.I. Generation,South/Latin America,IVa
2359,Jamaica,1990,female,75+ years,0,0.6709999999999999,2155,G.I. Generation,South/Latin America,IVa
2360,Jamaica,1990,male,25-34 years,0,0.6709999999999999,2155,Boomers,South/Latin America,IVa
2361,Jamaica,1990,male,5-14 years,0,0.6709999999999999,2155,Generation X,South/Latin America,IVa
2362,Jamaica,1990,male,55-74 years,0,0.6709999999999999,2155,G.I. Generation,South/Latin America,IVa
2363,Jamaica,1990,male,75+ years,0,0.6709999999999999,2155,G.I. Generation,South/Latin America,IVa
2364,Jamaica,2000,male,35-54 years,0,0.7,3795,Boomers,South/Latin America,IVa
2365,Jamaica,2000,male,15-24 years,0,0.7,3795,Generation X,South/Latin America,IVa
2366,Jamaica,2000,female,15-24 years,0,0.7,3795,Generation X,South/Latin America,IVa
2367,Jamaica,2000,female,25-34 years,0,0.7,3795,Generation X,South/Latin America,IVa
2368,Jamaica,2000,female,35-54 years,0,0.7,3795,Boomers,South/Latin America,IVa
2369,Jamaica,2000,female,5-14 years,0,0.7,3795,Millenials,South/Latin America,IVa
2370,Jamaica,2000,female,55-74 years,0,0.7,3795,Silent,South/Latin America,IVa
2371,Jamaica,2000,female,75+ years,0,0.7,3795,G.I. Generation,South/Latin America,IVa
2372,Jamaica,2000,male,25-34 years,0,0.7,3795,Generation X,South/Latin America,IVa
2373,Jamaica,2000,male,5-14 years,0,0.7,3795,Millenials,South/Latin America,IVa
2374,Jamaica,2000,male,55-74 years,0,0.7,3795,Silent,South/Latin America,IVa
2375,Jamaica,2000,male,75+ years,0,0.7,3795,G.I. Generation,South/Latin America,IVa
2376,Jamaica,2005,male,25-34 years,6,0.7290000000000001,4505,Generation X,South/Latin America,IVa
2377,Jamaica,2005,male,55-74 years,5,0.7290000000000001,4505,Silent,South/Latin America,IVa
2378,Jamaica,2005,male,35-54 years,4,0.7290000000000001,4505,Boomers,South/Latin America,IVa
2379,Jamaica,2005,male,75+ years,4,0.7290000000000001,4505,Silent,South/Latin America,IVa
2380,Jamaica,2005,male,15-24 years,2,0.7290000000000001,4505,Millenials,South/Latin America,IVa
2381,Jamaica,2005,female,35-54 years,1,0.7290000000000001,4505,Boomers,South/Latin America,IVa
2382,Jamaica,2005,female,25-34 years,0,0.7290000000000001,4505,Generation X,South/Latin America,IVa
2383,Jamaica,2005,female,15-24 years,0,0.7290000000000001,4505,Millenials,South/Latin America,IVa
2384,Jamaica,2005,female,5-14 years,0,0.7290000000000001,4505,Millenials,South/Latin America,IVa
2385,Jamaica,2005,male,5-14 years,0,0.7290000000000001,4505,Millenials,South/Latin America,IVa
2386,Jamaica,2005,female,55-74 years,0,0.7290000000000001,4505,Silent,South/Latin America,IVa
2387,Jamaica,2005,female,75+ years,0,0.7290000000000001,4505,Silent,South/Latin America,IVa
2388,Jamaica,2010,male,25-34 years,0,0.727,5100,Generation X,South/Latin America,IVa
2389,Jamaica,2010,male,5-14 years,0,0.727,5100,Generation Z,South/Latin America,IVa
2390,Jamaica,2010,male,35-54 years,0,0.727,5100,Generation X,South/Latin America,IVa
2391,Jamaica,2010,female,15-24 years,0,0.727,5100,Millenials,South/Latin America,IVa
2392,Jamaica,2010,female,25-34 years,0,0.727,5100,Generation X,South/Latin America,IVa
2393,Jamaica,2010,female,35-54 years,0,0.727,5100,Generation X,South/Latin America,IVa
2394,Jamaica,2010,female,5-14 years,0,0.727,5100,Generation Z,South/Latin America,IVa
2395,Jamaica,2010,female,55-74 years,0,0.727,5100,Silent,South/Latin America,IVa
2396,Jamaica,2010,female,75+ years,0,0.727,5100,Silent,South/Latin America,IVa
2397,Jamaica,2010,male,15-24 years,0,0.727,5100,Millenials,South/Latin America,IVa
2398,Jamaica,2010,male,55-74 years,0,0.727,5100,Silent,South/Latin America,IVa
2399,Jamaica,2010,male,75+ years,0,0.727,5100,Silent,South/Latin America,IVa
2400,Jamaica,2011,male,75+ years,8,0.727,5552,Silent,South/Latin America,IVa
2401,Jamaica,2011,male,55-74 years,6,0.727,5552,Boomers,South/Latin America,IVa
2402,Jamaica,2011,male,35-54 years,4,0.727,5552,Generation X,South/Latin America,IVa
2403,Jamaica,2011,male,25-34 years,3,0.727,5552,Millenials,South/Latin America,IVa
2404,Jamaica,2011,male,15-24 years,1,0.727,5552,Millenials,South/Latin America,IVa
2405,Jamaica,2011,female,5-14 years,1,0.727,5552,Generation Z,South/Latin America,IVa
2406,Jamaica,2011,male,5-14 years,1,0.727,5552,Generation Z,South/Latin America,IVa
2407,Jamaica,2011,female,55-74 years,0,0.727,5552,Boomers,South/Latin America,IVa
2408,Jamaica,2011,female,15-24 years,0,0.727,5552,Millenials,South/Latin America,IVa
2409,Jamaica,2011,female,35-54 years,0,0.727,5552,Generation X,South/Latin America,IVa
2410,Jamaica,2011,female,25-34 years,0,0.727,5552,Millenials,South/Latin America,IVa
2411,Jamaica,2011,female,75+ years,0,0.727,5552,Silent,South/Latin America,IVa
2412,Japan,1985,male,75+ years,74,0.7909999999999999,12401,G.I. Generation,Asia & Pacific,II
2413,Japan,1985,female,75+ years,54,0.7909999999999999,12401,G.I. Generation,Asia & Pacific,II
2414,Japan,1985,male,55-74 years,41,0.7909999999999999,12401,G.I. Generation,Asia & Pacific,II
2415,Japan,1985,male,35-54 years,39,0.7909999999999999,12401,Silent,Asia & Pacific,II
2416,Japan,1985,male,25-34 years,23,0.7909999999999999,12401,Boomers,Asia & Pacific,II
2417,Japan,1985,female,55-74 years,23,0.7909999999999999,12401,G.I. Generation,Asia & Pacific,II
2418,Japan,1985,female,35-54 years,14,0.7909999999999999,12401,Silent,Asia & Pacific,II
2419,Japan,1985,male,15-24 years,13,0.7909999999999999,12401,Generation X,Asia & Pacific,II
2420,Japan,1985,female,25-34 years,9,0.7909999999999999,12401,Boomers,Asia & Pacific,II
2421,Japan,1985,female,15-24 years,5,0.7909999999999999,12401,Generation X,Asia & Pacific,II
2422,Japan,1985,male,5-14 years,0,0.7909999999999999,12401,Generation X,Asia & Pacific,II
2423,Japan,1985,female,5-14 years,0,0.7909999999999999,12401,Generation X,Asia & Pacific,II
2424,Japan,1990,male,75+ years,62,0.8140000000000001,26949,G.I. Generation,Asia & Pacific,II
2425,Japan,1990,female,75+ years,48,0.8140000000000001,26949,G.I. Generation,Asia & Pacific,II
2426,Japan,1990,male,55-74 years,33,0.8140000000000001,26949,G.I. Generation,Asia & Pacific,II
2427,Japan,1990,male,35-54 years,26,0.8140000000000001,26949,Silent,Asia & Pacific,II
2428,Japan,1990,female,55-74 years,20,0.8140000000000001,26949,G.I. Generation,Asia & Pacific,II
2429,Japan,1990,male,25-34 years,18,0.8140000000000001,26949,Boomers,Asia & Pacific,II
2430,Japan,1990,female,35-54 years,11,0.8140000000000001,26949,Silent,Asia & Pacific,II
2431,Japan,1990,male,15-24 years,9,0.8140000000000001,26949,Generation X,Asia & Pacific,II
2432,Japan,1990,female,25-34 years,8,0.8140000000000001,26949,Boomers,Asia & Pacific,II
2433,Japan,1990,female,15-24 years,4,0.8140000000000001,26949,Generation X,Asia & Pacific,II
2434,Japan,1990,male,5-14 years,0,0.8140000000000001,26949,Generation X,Asia & Pacific,II
2435,Japan,1990,female,5-14 years,0,0.8140000000000001,26949,Generation X,Asia & Pacific,II
2436,Japan,1995,male,75+ years,53,0.838,46043,G.I. Generation,Asia & Pacific,II
2437,Japan,1995,male,55-74 years,35,0.838,46043,Silent,Asia & Pacific,II
2438,Japan,1995,female,75+ years,34,0.838,46043,G.I. Generation,Asia & Pacific,II
2439,Japan,1995,male,35-54 years,30,0.838,46043,Boomers,Asia & Pacific,II
2440,Japan,1995,male,25-34 years,20,0.838,46043,Generation X,Asia & Pacific,II
2441,Japan,1995,female,55-74 years,17,0.838,46043,Silent,Asia & Pacific,II
2442,Japan,1995,male,15-24 years,11,0.838,46043,Generation X,Asia & Pacific,II
2443,Japan,1995,female,35-54 years,11,0.838,46043,Boomers,Asia & Pacific,II
2444,Japan,1995,female,25-34 years,8,0.838,46043,Generation X,Asia & Pacific,II
2445,Japan,1995,female,15-24 years,5,0.838,46043,Generation X,Asia & Pacific,II
2446,Japan,1995,male,5-14 years,0,0.838,46043,Millenials,Asia & Pacific,II
2447,Japan,1995,female,5-14 years,0,0.838,46043,Millenials,Asia & Pacific,II
2448,Japan,2000,male,55-74 years,56,0.857,40813,Silent,Asia & Pacific,II
2449,Japan,2000,male,75+ years,50,0.857,40813,G.I. Generation,Asia & Pacific,II
2450,Japan,2000,male,35-54 years,45,0.857,40813,Boomers,Asia & Pacific,II
2451,Japan,2000,female,75+ years,31,0.857,40813,G.I. Generation,Asia & Pacific,II
2452,Japan,2000,male,25-34 years,26,0.857,40813,Generation X,Asia & Pacific,II
2453,Japan,2000,female,55-74 years,19,0.857,40813,Silent,Asia & Pacific,II
2454,Japan,2000,male,15-24 years,15,0.857,40813,Generation X,Asia & Pacific,II
2455,Japan,2000,female,35-54 years,12,0.857,40813,Boomers,Asia & Pacific,II
2456,Japan,2000,female,25-34 years,11,0.857,40813,Generation X,Asia & Pacific,II
2457,Japan,2000,female,15-24 years,6,0.857,40813,Generation X,Asia & Pacific,II
2458,Japan,2000,male,5-14 years,0,0.857,40813,Millenials,Asia & Pacific,II
2459,Japan,2000,female,5-14 years,0,0.857,40813,Millenials,Asia & Pacific,II
2460,Japan,2005,male,55-74 years,50,0.8740000000000001,39412,Silent,Asia & Pacific,II
2461,Japan,2005,male,35-54 years,48,0.8740000000000001,39412,Boomers,Asia & Pacific,II
2462,Japan,2005,male,75+ years,43,0.8740000000000001,39412,Silent,Asia & Pacific,II
2463,Japan,2005,male,25-34 years,31,0.8740000000000001,39412,Generation X,Asia & Pacific,II
2464,Japan,2005,female,75+ years,21,0.8740000000000001,39412,Silent,Asia & Pacific,II
2465,Japan,2005,male,15-24 years,17,0.8740000000000001,39412,Millenials,Asia & Pacific,II
2466,Japan,2005,female,55-74 years,16,0.8740000000000001,39412,Silent,Asia & Pacific,II
2467,Japan,2005,female,25-34 years,13,0.8740000000000001,39412,Generation X,Asia & Pacific,II
2468,Japan,2005,female,35-54 years,12,0.8740000000000001,39412,Boomers,Asia & Pacific,II
